ID,Date,Element,Data_Value
USW00053123,2012-09-22,TMAX,356
USR0000AMUS,2007-03-25,TMAX,217
USR0000AMUS,2007-08-15,TMAX,339
USC00265705,2009-12-11,TMAX,78
USC00265705,2009-12-11,TMIN,-6
USR0000AMUS,2007-08-15,TMIN,172
USW00053123,2009-05-26,TMAX,344
USR0000AMUS,2006-02-14,TMAX,144
USR0000NKYL,2011-12-13,TMIN,-72
USC00261371,2005-01-23,TMAX,217
USC00264439,2013-10-11,TMAX,228
USR0000AMUS,2006-02-14,TMIN,11
USW00053123,2009-05-26,TMIN,206
USC00264439,2013-10-11,TMIN,89
USW00023169,2015-02-24,TMAX,183
USS0015N10S,2009-06-18,TMIN,51
USS0015N10S,2009-06-18,TMAX,165
USC00265705,2013-10-11,TMIN,106
USC00260125,2010-04-08,TMIN,89
USC00261371,2010-01-23,TMAX,128
USR0000NKYL,2006-10-03,TMAX,206
USC00260125,2005-05-20,TMIN,183
USC00260125,2005-05-20,TMAX,389
USR0000AMUS,2013-08-03,TMAX,333
USC00265705,2009-03-26,TMIN,128
USC00265705,2009-03-26,TMAX,250
USW00023169,2005-08-02,TMAX,383
USC00264439,2009-03-26,TMIN,100
USC00264439,2009-03-26,TMAX,200
USC00264439,2014-07-21,TMAX,411
USC00264439,2014-07-21,TMIN,272
USC00265705,2006-06-27,TMIN,311
USC00265705,2006-06-27,TMAX,422
USR0000NKYL,2011-12-13,TMAX,17
USC00265705,2014-07-21,TMAX,389
USS0015N10S,2008-12-19,TMAX,48
USC00265705,2014-07-21,TMIN,272
USC00264439,2009-12-11,TMAX,61
USC00264439,2009-12-11,TMIN,6
USC00264439,2006-06-27,TMIN,283
USC00264439,2006-06-27,TMAX,406
USR0000NRER,2005-07-25,TMAX,350
USR0000NRER,2005-07-25,TMIN,194
USR0000NRER,2011-02-28,TMIN,-28
USR0000NRER,2011-02-28,TMAX,106
USC00261371,2009-09-16,TMIN,194
USW00023169,2010-01-02,TMIN,17
USR0000NRER,2008-07-24,TMIN,228
USC00264439,2005-05-06,TMIN,128
USR0000NKYL,2012-03-13,TMAX,122
USR0000NKYL,2012-03-13,TMIN,50
USC00265705,2009-06-18,TMIN,206
USC00028516,2006-11-18,TMIN,67
USC00028516,2006-11-18,TMAX,217
USC00265705,2009-06-18,TMAX,333
USC00029376,2007-09-19,TMIN,189
USC00264439,2009-06-18,TMIN,211
USC00264439,2009-06-18,TMAX,350
USR0000NRER,2013-07-07,TMAX,372
USR0000NRER,2013-07-07,TMIN,244
USC00029376,2007-09-19,TMAX,400
USW00053123,2007-06-19,TMIN,233
USC00264439,2009-12-23,TMAX,122
USC00264439,2009-12-23,TMIN,56
USC00261371,2010-10-19,TMAX,289
USS0015N10S,2013-10-10,TMIN,-25
USW00053123,2009-08-18,TMAX,394
USW00053123,2009-08-18,TMIN,233
USS0015N10S,2015-06-26,TMAX,261
USW00023169,2014-10-10,TMAX,322
USS0015N10S,2013-10-10,TMAX,44
USW00023169,2014-10-10,TMIN,200
USC00260125,2010-05-08,TMAX,272
USR0000NRER,2008-03-22,TMIN,56
USC00264439,2015-06-04,TMAX,333
USW00023169,2015-02-24,TMIN,72
USR0000AMUS,2015-04-07,TMAX,156
USS0015N10S,2013-10-11,TMAX,85
USS0015N10S,2013-10-11,TMIN,-22
USR0000AMUS,2009-05-01,TMIN,94
USR0000AMUS,2015-04-07,TMIN,67
USR0000AMUS,2009-05-01,TMAX,261
USR0000AMUS,2007-10-31,TMIN,72
USW00023169,2015-10-18,TMAX,256
USC00261371,2008-09-04,TMIN,217
USC00261371,2008-09-04,TMAX,406
USW00023169,2015-10-18,TMIN,150
USC00261071,2005-06-17,TMAX,356
USC00261071,2005-06-17,TMIN,233
USW00053123,2007-01-03,TMIN,44
USW00053123,2007-01-03,TMAX,156
USW00053123,2015-11-17,TMIN,56
USW00053123,2015-11-17,TMAX,144
USC00260125,2010-05-08,TMIN,144
USR0000NRER,2008-03-08,TMIN,61
USS0015N10S,2015-06-26,TMIN,149
USC00260125,2010-08-26,TMAX,428
USC00265705,2009-12-23,TMAX,172
USW00023169,2005-03-29,TMIN,94
USW00023169,2010-09-29,TMAX,378
USS0015N10S,2014-02-26,TMIN,-9
USS0015N10S,2014-02-26,TMAX,90
USW00023169,2010-09-29,TMIN,239
USW00053123,2006-03-01,TMIN,83
USC00264439,2005-05-28,TMIN,206
USC00260125,2009-05-18,TMIN,244
USW00053123,2011-02-11,TMIN,17
USR0000NKYL,2008-03-10,TMAX,128
USC00264439,2005-05-28,TMAX,372
USR0000NRER,2008-03-08,TMAX,211
USR0000AMUS,2007-10-31,TMAX,211
USR0000NRER,2008-07-24,TMAX,389
USR0000NRER,2011-08-21,TMAX,372
USC00260125,2009-05-18,TMAX,406
USR0000NKYL,2013-02-06,TMAX,106
USR0000NKYL,2013-02-06,TMIN,-17
USW00053123,2011-02-11,TMAX,178
USR0000NRER,2011-08-21,TMIN,183
USW00023169,2010-01-02,TMAX,150
USC00265705,2013-11-28,TMIN,44
USC00264439,2013-11-28,TMIN,50
USC00264439,2013-11-28,TMAX,161
USW00023169,2005-03-29,TMAX,206
USC00265705,2009-12-23,TMIN,22
USC00264439,2009-12-20,TMIN,28
USC00264439,2009-12-20,TMAX,117
USC00260125,2010-08-26,TMIN,306
USR0000NRER,2008-06-03,TMIN,156
USR0000NRER,2008-06-03,TMAX,317
USC00260125,2010-03-13,TMAX,189
USW00023169,2008-06-07,TMIN,228
USW00023169,2008-06-07,TMAX,344
USC00260125,2010-03-13,TMIN,56
USW00053123,2007-05-23,TMIN,161
USC00260125,2013-04-25,TMIN,183
USC00264439,2008-05-12,TMAX,278
USC00264439,2008-05-12,TMIN,167
USC00261371,2010-09-06,TMIN,244
USC00261371,2010-09-06,TMAX,428
USC00264439,2012-02-19,TMAX,150
USC00264439,2012-02-19,TMIN,33
USC00265705,2012-02-19,TMAX,178
USC00265705,2012-02-19,TMIN,33
USW00053123,2007-06-19,TMAX,394
USW00053123,2006-03-01,TMAX,183
USR0000NKYL,2008-03-10,TMIN,0
USW00023169,2006-06-19,TMIN,294
USC00260125,2010-04-08,TMAX,211
USC00264439,2010-03-13,TMAX,189
USC00265705,2008-09-29,TMAX,372
USC00264439,2008-09-29,TMIN,211
USR0000AMUS,2005-12-27,TMIN,-11
USC00264439,2008-09-29,TMAX,344
USS0015N10S,2013-04-23,TMIN,-6
USR0000NKYL,2005-07-23,TMIN,167
USS0015N10S,2013-04-23,TMAX,110
USC00261371,2005-01-31,TMIN,61
USC00261371,2005-01-31,TMAX,194
USR0000NRER,2007-06-20,TMIN,239
USR0000NRER,2007-06-20,TMAX,356
USC00261371,2005-06-22,TMAX,461
USW00053123,2005-11-27,TMIN,28
USR0000NKYL,2011-08-05,TMIN,144
USW00053123,2005-11-27,TMAX,111
USR0000NKYL,2011-08-05,TMAX,289
USR0000NRER,2009-06-03,TMAX,311
USR0000NRER,2009-06-03,TMIN,156
USW00023169,2015-06-09,TMAX,344
USW00023169,2015-06-09,TMIN,256
USW00053123,2015-11-07,TMIN,67
USS0015N10S,2015-10-03,TMIN,23
USW00053123,2015-11-07,TMAX,178
USR0000AMUS,2005-12-27,TMAX,144
USW00053123,2014-09-09,TMIN,217
USW00053123,2006-12-11,TMAX,150
USC00264439,2010-04-22,TMIN,67
USC00264439,2010-04-22,TMAX,133
USW00053123,2006-12-11,TMIN,50
USR0000AMUS,2007-12-10,TMAX,72
USR0000AMUS,2007-12-10,TMIN,0
USC00028516,2005-09-24,TMIN,167
USC00261371,2005-06-22,TMIN,278
USC00028516,2005-09-24,TMAX,367
USR0000AMUS,2008-05-08,TMAX,233
USR0000AMUS,2008-05-08,TMIN,50
USC00260125,2015-06-09,TMAX,394
USC00265705,2008-09-29,TMIN,233
USW00023169,2013-11-28,TMAX,167
USW00023169,2013-11-28,TMIN,72
USW00053123,2014-09-09,TMAX,328
USR0000NKYL,2007-06-13,TMIN,122
USR0000NRER,2013-05-11,TMAX,306
USR0000NKYL,2007-06-13,TMAX,278
USR0000NRER,2013-05-11,TMIN,128
USW00023169,2011-10-20,TMAX,300
USS0015N10S,2015-10-03,TMAX,148
USR0000NKYL,2006-08-29,TMIN,150
USR0000NKYL,2010-07-24,TMIN,172
USC00265705,2011-01-31,TMIN,72
USC00028516,2005-01-02,TMIN,56
USW00053123,2010-10-17,TMIN,172
USW00053123,2010-10-17,TMAX,289
USR0000NRER,2012-08-02,TMIN,189
USR0000NRER,2012-08-02,TMAX,361
USC00028516,2005-01-02,TMAX,156
USC00264439,2014-01-29,TMAX,189
USC00264439,2011-01-31,TMIN,50
USR0000AMUS,2014-09-29,TMAX,200
USR0000AMUS,2014-09-29,TMIN,72
USC00264439,2014-01-29,TMIN,56
USR0000AMUS,2007-02-21,TMIN,-17
USR0000AMUS,2007-02-21,TMAX,139
USC00265705,2014-01-29,TMAX,211
USC00264439,2011-01-31,TMAX,156
USC00264439,2013-04-25,TMAX,300
USS0015N10S,2010-12-29,TMIN,-109
USC00260125,2008-07-28,TMIN,300
USC00264439,2013-04-25,TMIN,128
USR0000AMUS,2005-04-16,TMIN,61
USC00265705,2014-01-29,TMIN,28
USW00053123,2013-08-03,TMAX,406
USR0000NKYL,2010-07-24,TMAX,311
USR0000NKYL,2014-10-18,TMAX,167
USR0000NKYL,2014-10-18,TMIN,89
USC00265705,2011-01-31,TMAX,161
USW00023169,2007-07-30,TMIN,267
USR0000AMUS,2015-01-05,TMAX,161
USR0000AMUS,2015-01-05,TMIN,-17
USR0000AMUS,2015-06-12,TMIN,144
USR0000NRER,2012-11-03,TMIN,72
USR0000AMUS,2015-06-12,TMAX,300
USR0000AMUS,2011-07-30,TMAX,344
USR0000AMUS,2011-07-30,TMIN,206
USW00053123,2005-07-06,TMAX,394
USS0015N10S,2009-03-26,TMIN,-55
USS0015N10S,2009-03-26,TMAX,34
USR0000NRER,2012-11-03,TMAX,233
USC00261371,2007-08-14,TMIN,272
USC00261371,2007-08-14,TMAX,433
USC00261371,2008-11-10,TMIN,72
USC00261371,2008-11-10,TMAX,211
USW00053123,2005-07-06,TMIN,233
USS0015N10S,2010-12-29,TMAX,24
USW00023169,2007-07-30,TMAX,406
USW00053123,2013-08-03,TMIN,217
USW00023169,2007-10-27,TMAX,283
USR0000NKYL,2006-08-29,TMAX,278
USW00023169,2011-10-20,TMIN,156
USC00265705,2010-04-22,TMAX,156
USS0015N10S,2008-06-26,TMIN,85
USS0015N10S,2008-06-26,TMAX,215
USC00260125,2009-05-02,TMAX,344
USR0000AMUS,2008-12-28,TMAX,106
USW00053123,2006-06-29,TMAX,411
USW00053123,2006-06-29,TMIN,272
USR0000AMUS,2008-12-28,TMIN,-78
USC00260125,2009-05-02,TMIN,194
USS0015N10S,2008-12-19,TMIN,-55
USC00264439,2013-01-12,TMAX,50
USC00260125,2015-05-09,TMAX,206
USC00265705,2015-03-18,TMIN,144
USC00265705,2015-03-18,TMAX,283
USC00265705,2007-04-12,TMAX,256
USW00023169,2006-11-08,TMIN,133
USR0000NRER,2007-06-23,TMIN,250
USW00023169,2006-11-08,TMAX,278
USC00264439,2007-04-12,TMIN,78
USW00053123,2014-02-02,TMAX,100
USW00053123,2014-02-02,TMIN,-5
USC00264439,2007-04-12,TMAX,161
USR0000AMUS,2014-07-13,TMAX,361
USR0000NRER,2012-11-05,TMAX,261
USC00264439,2013-04-23,TMAX,239
USR0000AMUS,2014-07-13,TMIN,183
USC00264439,2010-03-13,TMIN,83
USW00053123,2007-05-23,TMAX,256
USS0015N10S,2014-07-30,TMIN,106
USS0015N10S,2014-07-30,TMAX,208
USS0015N10S,2009-02-06,TMIN,-23
USS0015N10S,2013-11-15,TMIN,-14
USC00265705,2010-03-13,TMAX,178
USC00265705,2010-03-13,TMIN,94
USR0000NRER,2013-08-17,TMIN,250
USR0000NRER,2013-08-17,TMAX,389
USS0015N10S,2013-11-15,TMAX,71
USS0015N10S,2013-04-25,TMAX,118
USS0015N10S,2013-04-25,TMIN,12
USR0000AMUS,2015-01-17,TMIN,6
USR0000NRER,2014-05-29,TMIN,211
USR0000NRER,2014-05-29,TMAX,333
USC00264439,2015-07-04,TMAX,400
USC00265705,2007-04-12,TMIN,128
USC00265705,2013-04-23,TMIN,144
USC00265705,2013-04-23,TMAX,333
USS0015N10S,2009-02-06,TMAX,9
USC00264439,2013-04-23,TMIN,139
USR0000NRER,2012-11-05,TMIN,106
USW00023169,2014-04-24,TMAX,294
USW00023169,2014-04-24,TMIN,139
USW00023169,2012-08-14,TMIN,289
USW00023169,2012-08-14,TMAX,411
USC00261371,2005-01-23,TMIN,61
USW00023169,2014-03-30,TMAX,217
USR0000NRER,2012-12-20,TMIN,-67
USR0000NRER,2012-12-20,TMAX,61
USW00023169,2007-01-02,TMIN,39
USW00023169,2007-01-02,TMAX,161
USC00260125,2015-06-09,TMIN,250
USR0000NRER,2013-06-19,TMAX,328
USW00023169,2014-03-30,TMIN,139
USW00053123,2006-07-13,TMIN,244
USR0000NRER,2012-07-14,TMAX,283
USW00053123,2006-07-13,TMAX,422
USW00023169,2011-10-26,TMAX,206
USW00023169,2011-10-26,TMIN,122
USR0000NRER,2012-07-14,TMIN,183
USR0000NKYL,2005-07-23,TMAX,244
USC00260125,2009-06-18,TMIN,217
USC00260125,2009-06-18,TMAX,339
USC00265705,2010-04-22,TMIN,94
USR0000NRER,2009-09-27,TMIN,167
USC00265705,2013-01-12,TMIN,-6
USC00264439,2015-03-18,TMAX,256
USW00053123,2014-09-14,TMIN,228
USW00053123,2010-09-20,TMIN,194
USR0000NRER,2007-06-23,TMAX,389
USW00053123,2010-09-20,TMAX,372
USW00053123,2013-09-12,TMIN,200
USR0000AMUS,2009-08-18,TMAX,344
USR0000AMUS,2009-08-18,TMIN,144
USW00053123,2013-09-12,TMAX,289
USS0015N10S,2014-03-09,TMAX,100
USS0015N10S,2014-03-09,TMIN,-3
USW00023169,2007-10-27,TMIN,161
USR0000AMUS,2015-01-17,TMAX,161
USW00053123,2009-08-02,TMAX,411
USR0000NRER,2009-09-27,TMAX,361
USW00053123,2005-12-29,TMAX,167
USR0000NRER,2013-06-19,TMIN,189
USW00053123,2005-12-29,TMIN,33
USC00264439,2013-01-12,TMIN,-44
USC00265705,2013-01-12,TMAX,78
USC00264439,2015-03-18,TMIN,172
USW00053123,2014-09-14,TMAX,383
USW00053123,2015-07-24,TMIN,250
USW00053123,2015-07-24,TMAX,378
USW00053123,2009-08-02,TMIN,256
USS0015N10S,2013-11-28,TMIN,-36
USS0015N10S,2013-11-28,TMAX,47
USS0015N10S,2011-01-19,TMIN,-75
USW00053123,2005-04-30,TMAX,267
USW00053123,2005-04-30,TMIN,122
USS0015N10S,2013-01-12,TMIN,-199
USR0000AMUS,2014-07-16,TMIN,200
USW00023169,2006-06-28,TMAX,372
USW00023169,2006-06-28,TMIN,283
USR0000NRER,2014-03-09,TMIN,50
USC00264439,2014-07-30,TMIN,278
USC00264439,2014-07-30,TMAX,411
USC00260125,2005-08-17,TMIN,244
USC00260125,2005-08-17,TMAX,383
USR0000NKYL,2005-01-18,TMIN,6
USR0000NKYL,2011-01-28,TMAX,122
USR0000NKYL,2011-01-28,TMIN,0
USR0000NRER,2013-02-06,TMAX,178
USR0000NRER,2013-02-06,TMIN,39
USR0000NRER,2014-03-09,TMAX,206
USW00053123,2010-08-20,TMIN,256
USR0000AMUS,2014-07-16,TMAX,317
USW00053123,2010-08-20,TMAX,417
USR0000AMUS,2008-01-05,TMIN,39
USR0000AMUS,2010-05-27,TMAX,244
USR0000NKYL,2005-01-18,TMAX,139
USW00023169,2005-02-22,TMIN,72
USS0015N10S,2013-01-12,TMAX,-74
USC00260125,2009-09-16,TMIN,217
USC00265705,2014-06-25,TMIN,278
USW00023169,2015-08-27,TMAX,389
USC00265705,2014-06-25,TMAX,400
USW00023169,2015-08-27,TMIN,272
USC00260125,2009-09-16,TMAX,350
USC00260125,2009-12-09,TMIN,-11
USR0000AMUS,2010-05-27,TMIN,117
USW00053123,2007-06-15,TMAX,417
USS0015N10S,2014-05-04,TMAX,162
USR0000NKYL,2015-08-11,TMIN,161
USS0015N10S,2014-05-04,TMIN,83
USC00264439,2014-06-25,TMIN,278
USW00053123,2006-02-14,TMAX,178
USR0000NKYL,2015-08-11,TMAX,261
USC00264439,2014-06-25,TMAX,411
USC00029376,2007-04-12,TMIN,178
USC00264439,2015-07-05,TMAX,400
USC00029376,2007-04-12,TMAX,256
USW00053123,2006-02-14,TMIN,61
USR0000AMUS,2014-09-13,TMAX,311
USW00023169,2005-02-22,TMAX,133
USR0000AMUS,2014-06-17,TMAX,261
USW00053123,2006-02-03,TMIN,72
USW00053123,2006-02-03,TMAX,200
USS0015N10S,2009-12-11,TMIN,-29
USW00023169,2014-06-05,TMAX,389
USC00260125,2014-07-21,TMAX,406
USW00023169,2014-06-05,TMIN,228
USW00023169,2009-10-01,TMAX,228
USS0015N10S,2009-10-13,TMAX,85
USC00260125,2014-07-21,TMIN,278
USW00023169,2009-10-01,TMIN,144
USR0000NRER,2010-05-27,TMAX,222
USS0015N10S,2008-07-28,TMIN,110
USW00053123,2005-03-20,TMIN,94
USR0000NRER,2010-05-27,TMIN,128
USC00260125,2008-05-12,TMAX,350
USC00260125,2008-05-12,TMIN,217
USW00023169,2010-04-22,TMIN,72
USS0015N10S,2011-10-26,TMAX,26
USS0015N10S,2011-10-26,TMIN,-30
USW00023169,2010-04-22,TMAX,133
USC00264439,2007-10-13,TMAX,256
USC00264439,2007-10-13,TMIN,133
USR0000NRER,2006-02-06,TMAX,144
USS0015N10S,2009-12-11,TMAX,6
USC00264439,2006-04-02,TMAX,233
USR0000AMUS,2005-02-07,TMAX,44
USC00260125,2006-01-15,TMAX,228
USC00264439,2006-04-02,TMIN,67
USR0000AMUS,2008-01-05,TMAX,72
USR0000NRER,2014-02-01,TMIN,-17
USR0000NRER,2014-02-01,TMAX,83
USC00260125,2015-08-31,TMIN,283
USW00023169,2014-08-13,TMAX,356
USC00260125,2015-08-31,TMAX,422
USW00023169,2014-08-13,TMIN,250
USC00265705,2015-04-06,TMIN,106
USC00265705,2015-04-06,TMAX,272
USC00265705,2006-04-02,TMAX,200
USR0000AMUS,2005-07-12,TMIN,189
USC00264439,2015-04-06,TMIN,128
USR0000AMUS,2005-02-07,TMIN,6
USR0000NRER,2011-09-21,TMAX,344
USC00260125,2014-11-17,TMIN,17
USC00260125,2014-11-17,TMAX,222
USC00264439,2015-04-06,TMAX,233
USC00265705,2006-04-02,TMIN,83
USR0000AMUS,2005-07-12,TMAX,383
USS0015N10S,2009-10-13,TMIN,13
USR0000NRER,2011-09-21,TMIN,178
USS0015N10S,2014-04-30,TMAX,91
USR0000AMUS,2014-06-17,TMIN,161
USR0000NKYL,2005-05-27,TMIN,111
USW00023169,2014-02-01,TMIN,50
USR0000NRER,2013-02-03,TMAX,167
USR0000NRER,2014-10-29,TMIN,89
USC00260125,2015-10-23,TMIN,178
USC00028516,2006-09-05,TMIN,278
USC00260125,2015-10-23,TMAX,250
USC00028516,2006-09-05,TMAX,439
USW00053123,2015-01-05,TMAX,150
USW00053123,2015-01-05,TMIN,11
USC00265705,2012-05-21,TMIN,206
USC00028516,2006-06-28,TMAX,400
USC00028516,2006-06-28,TMIN,272
USC00029376,2005-07-07,TMAX,439
USC00261371,2008-04-12,TMAX,294
USS0015N10S,2008-12-02,TMAX,125
USC00261371,2008-04-12,TMIN,122
USW00053123,2011-03-17,TMIN,78
USW00053123,2011-03-17,TMAX,183
USS0015N10S,2009-09-16,TMIN,68
USS0015N10S,2009-09-16,TMAX,167
USS0015N10S,2008-12-02,TMIN,-13
USR0000NRER,2014-10-29,TMAX,250
USR0000NRER,2011-04-05,TMAX,244
USW00023169,2014-02-01,TMAX,122
USR0000AMUS,2012-06-04,TMAX,294
USR0000NKYL,2015-11-23,TMIN,28
USC00260125,2014-10-12,TMIN,183
USC00265705,2012-03-11,TMIN,78
USC00265705,2012-03-11,TMAX,239
USC00264439,2012-03-11,TMIN,106
USC00264439,2012-03-11,TMAX,256
USR0000AMUS,2007-01-27,TMAX,111
USR0000AMUS,2007-01-27,TMIN,-11
USC00265705,2012-05-21,TMAX,378
USW00023169,2008-08-07,TMIN,256
USC00261371,2008-01-28,TMIN,-22
USR0000NRER,2006-08-11,TMIN,272
USR0000NRER,2006-08-11,TMAX,367
USW00023169,2008-08-07,TMAX,378
USC00261371,2010-03-13,TMAX,222
USC00028516,2006-06-27,TMIN,244
USC00028516,2006-06-27,TMAX,433
USR0000NRER,2013-02-03,TMIN,44
USC00261371,2010-03-13,TMIN,72
USW00053123,2009-01-19,TMIN,56
USC00261371,2008-01-28,TMAX,156
USR0000AMUS,2012-06-04,TMIN,111
USC00028516,2006-06-19,TMAX,444
USC00028516,2006-06-19,TMIN,272
USR0000NRER,2011-04-05,TMIN,39
USW00053123,2015-11-26,TMAX,128
USW00023169,2009-06-18,TMIN,239
USW00053123,2015-11-26,TMIN,44
USR0000NRER,2011-11-30,TMAX,172
USR0000NRER,2011-11-30,TMIN,39
USW00023169,2009-06-18,TMAX,356
USW00053123,2013-04-24,TMIN,100
USW00053123,2013-04-24,TMAX,267
USC00260125,2010-05-31,TMIN,189
USC00265705,2013-10-10,TMIN,117
USC00264439,2013-10-10,TMIN,100
USC00264439,2013-10-10,TMAX,200
USC00260125,2010-05-31,TMAX,333
USW00053123,2007-06-15,TMIN,250
USR0000NKYL,2008-12-28,TMAX,111
USC00264439,2009-05-18,TMIN,211
USS0015N10S,2010-12-21,TMAX,7
USR0000NKYL,2005-05-27,TMAX,272
USR0000AMUS,2014-09-13,TMIN,150
USC00260125,2009-12-09,TMAX,100
USR0000NKYL,2008-12-28,TMIN,-22
USW00023169,2014-02-28,TMIN,89
USC00264439,2015-07-05,TMIN,294
USR0000NKYL,2015-09-07,TMIN,144
USR0000NRER,2015-07-04,TMIN,250
USC00260125,2005-01-28,TMAX,178
USC00264439,2014-03-30,TMAX,217
USS0015N10S,2014-11-17,TMIN,-42
USC00264439,2014-03-30,TMIN,122
USC00265705,2014-03-30,TMAX,272
USC00265705,2014-03-30,TMIN,172
USS0015N10S,2014-11-17,TMAX,52
USC00260125,2005-01-28,TMIN,111
USC00265705,2005-10-24,TMAX,289
USW00023169,2014-02-28,TMAX,167
USR0000NRER,2006-02-06,TMIN,-22
USC00265705,2005-10-24,TMIN,139
USW00023169,2012-10-10,TMIN,178
USR0000NKYL,2015-11-30,TMIN,-83
USR0000NKYL,2015-11-30,TMAX,39
USW00053123,2014-04-26,TMAX,211
USW00023169,2012-10-10,TMAX,289
USW00023169,2009-08-17,TMAX,394
USW00053123,2014-04-26,TMIN,111
USW00023169,2009-08-17,TMIN,244
USR0000NRER,2015-07-04,TMAX,350
USC00264439,2009-05-18,TMAX,400
USR0000NKYL,2015-09-07,TMAX,256
USR0000NRER,2012-01-19,TMIN,-17
USR0000NKYL,2010-06-22,TMAX,256
USW00053123,2005-03-20,TMAX,194
USS0015N10S,2014-07-21,TMIN,101
USC00265705,2006-03-12,TMIN,22
USR0000NRER,2007-04-17,TMAX,250
USR0000NRER,2007-04-17,TMIN,128
USC00265705,2006-03-12,TMAX,106
USS0015N10S,2012-02-19,TMIN,-73
USC00261371,2005-09-22,TMAX,350
USC00265705,2015-06-04,TMIN,222
USC00265705,2015-06-04,TMAX,344
USC00264439,2010-04-08,TMIN,67
USR0000NRER,2008-09-05,TMAX,361
USC00264439,2010-04-08,TMAX,239
USC00260125,2015-05-21,TMAX,300
USR0000AMUS,2005-11-28,TMAX,67
USR0000NRER,2008-09-05,TMIN,206
USR0000AMUS,2006-08-21,TMIN,178
USS0015N10S,2014-04-30,TMIN,-24
USC00029376,2006-06-27,TMIN,283
USS0015N10S,2009-11-30,TMAX,65
USC00029376,2006-06-27,TMAX,456
USW00023169,2013-04-23,TMIN,150
USS0015N10S,2014-07-21,TMAX,223
USW00023169,2013-04-23,TMAX,239
USS0015N10S,2012-02-19,TMAX,4
USC00265705,2009-06-19,TMIN,233
USS0015N10S,2010-12-01,TMAX,103
USS0015N10S,2010-07-07,TMAX,213
USW00023169,2005-04-24,TMAX,239
USC00260125,2014-05-09,TMIN,89
USW00023169,2005-04-24,TMIN,139
USR0000NKYL,2012-12-20,TMIN,-94
USR0000NKYL,2012-12-20,TMAX,61
USC00260125,2014-05-09,TMAX,306
USC00265705,2008-12-10,TMIN,22
USC00260125,2008-03-20,TMIN,128
USR0000AMUS,2007-07-15,TMIN,217
USR0000AMUS,2007-07-15,TMAX,356
USR0000NRER,2009-07-05,TMAX,378
USR0000NRER,2009-07-05,TMIN,222
USC00265705,2010-04-08,TMIN,78
USW00053123,2008-08-09,TMAX,400
USW00053123,2008-08-09,TMIN,261
USR0000NRER,2013-06-09,TMIN,250
USR0000NRER,2013-06-09,TMAX,394
USC00265705,2009-06-19,TMAX,356
USC00265705,2010-04-08,TMAX,206
USC00265705,2008-12-10,TMAX,150
USR0000AMUS,2006-08-21,TMAX,356
USR0000AMUS,2005-11-28,TMIN,-28
USC00261371,2005-09-22,TMIN,178
USW00023169,2006-02-05,TMAX,178
USC00264439,2008-12-10,TMAX,150
USR0000NKYL,2006-05-03,TMAX,206
USR0000NRER,2008-03-22,TMAX,200
USC00260125,2013-06-27,TMIN,294
USR0000NKYL,2012-08-07,TMAX,278
USR0000NKYL,2012-08-07,TMIN,167
USC00260125,2009-10-13,TMIN,133
USC00260125,2009-10-13,TMAX,256
USS0015N10S,2010-12-01,TMIN,19
USR0000NRER,2009-11-13,TMAX,161
USC00261371,2007-09-28,TMIN,161
USW00023169,2006-06-19,TMAX,411
USC00029376,2006-09-05,TMIN,250
USC00261371,2007-09-28,TMAX,356
USC00029376,2006-09-05,TMAX,444
USS0015N10S,2011-01-19,TMAX,59
USR0000NRER,2009-11-13,TMIN,44
USC00264439,2015-06-04,TMIN,222
USC00264439,2008-05-26,TMIN,128
USC00264439,2008-05-26,TMAX,244
USC00264439,2008-12-10,TMIN,11
USR0000NRER,2006-10-18,TMIN,72
USR0000NRER,2008-07-23,TMAX,383
USR0000NRER,2008-07-23,TMIN,217
USC00264439,2011-10-26,TMAX,200
USR0000NKYL,2009-10-15,TMAX,206
USC00260125,2005-10-09,TMAX,317
USR0000NKYL,2009-10-15,TMIN,44
USC00264439,2011-10-26,TMIN,128
USC00260125,2005-10-09,TMIN,194
USC00265705,2011-10-26,TMAX,300
USC00265705,2011-10-26,TMIN,156
USS0015N10S,2009-11-30,TMIN,-59
USS0015N10S,2011-08-22,TMAX,231
USC00260125,2015-05-21,TMIN,206
USW00023169,2015-11-01,TMIN,133
USW00023169,2006-02-05,TMIN,100
USC00264439,2006-03-12,TMIN,28
USS0015N10S,2011-08-22,TMIN,124
USC00264439,2006-03-12,TMAX,122
USR0000NKYL,2006-05-03,TMIN,78
USC00260125,2007-03-21,TMIN,111
USC00260125,2007-03-21,TMAX,272
USW00023169,2014-12-30,TMIN,-5
USW00023169,2014-12-30,TMAX,89
USR0000NRER,2006-10-18,TMAX,178
USW00023169,2015-11-01,TMAX,267
USC00260125,2008-07-28,TMAX,406
USW00023169,2010-10-24,TMIN,156
USW00053123,2008-06-29,TMIN,261
USR0000NRER,2007-03-07,TMIN,67
USC00260125,2015-07-03,TMAX,422
USR0000AMUS,2015-03-27,TMIN,61
USC00265705,2005-05-06,TMAX,317
USR0000AMUS,2015-03-27,TMAX,239
USC00260125,2006-05-18,TMIN,300
USC00260125,2006-05-18,TMAX,394
USC00261371,2010-02-16,TMIN,39
USC00260125,2007-06-08,TMIN,167
USC00261371,2010-02-16,TMAX,239
USC00260125,2015-07-03,TMIN,317
USS0015N10S,2012-03-11,TMIN,2
USS0015N10S,2012-03-11,TMAX,92
